,__logger_started__,_checkpoint,_cmp_greater,_nonjson_fields,best_checkpoint_attr_value,best_result,checkpoint_at_end,checkpoint_freq,checkpoint_score_attr,config:dropout,config:hidden_size,config:l1_reg,config:l2_reg,config:learning_rate_steps,config:num_layers,config:opt_batch_per_epoch,config:supervised_batch_size,config:supervised_learning_rate,config:target_rollouts_per_epoch,coverage,coverage_by_name:experiments.det_gold_miner,coverage_by_name:experiments.det_matching_bw,custom_trial_name,date,done,dropout,episodes_total,error_file,experiment_id,experiment_tag,export_formats,extra_arg,hidden_size,history,hostname,iterations_since_restore,keep_checkpoints_num,l1_reg,l2_reg,last_debug,last_update_time,learning_rate_steps,local_dir,logdir,loggers,max_failures,node_ip,num_failures,num_layers,opt_batch_per_epoch,param_config,pid,resources:cpu,resources:extra_cpu,resources:extra_gpu,resources:gpu,result_logger,results,runner,status,supervised_batch_size,supervised_learning_rate,sync_function,target_rollouts_per_epoch,time_since_restore,time_this_iter_s,time_total_s,timestamp,timesteps_since_restore,timesteps_total,trainable_name,training_iteration,trial_id,upload_dir,verbose
92,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,0.00012537344078575782,[],2.0,562.0,88.0,0.0030014749255804826,133.0,1.3095238095238095,0.8095238095238095,0.5,,2019-07-19_19-49-57,True,0.25,,,7850864ff79e42daa4807389cf319505,"93_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=0.00012537,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=562,supervised_batch_size=88,supervised_learning_rate=0.0030015,target_rollouts_per_epoch=133",[],80049502000000000000004e2e,15,[],svm,1.0,,0.0,0.00012537344078575782,1563590997.5720172,1563590997.5720255,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_93_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=0.00012537,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_15-42-2551bpr8ua",80049502000000000000004e2e,3,169.229.222.181,0,2,562,80049502000000000000004e2e,61982.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,88,0.0030014749255804826,80049502000000000000004e2e,133,14851.572614192963,14851.572614192963,14851.572614192963,1563590997.0,0.0,,perform_trial,1.0,44302460,,True
93,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,12.0,0.0,6.288402123771226e-05,[],2.0,494.0,89.0,0.0031890814310694786,87.0,1.7,1.0,0.7,,2019-07-19_19-50-34,True,0.1,,,cccaa70544d447ef94ee4a678ac01e61,"94_dropout=0.1,hidden_size=12,l1_reg=0.0,l2_reg=6.2884e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=494,supervised_batch_size=89,supervised_learning_rate=0.0031891,target_rollouts_per_epoch=87",[],80049502000000000000004e2e,12,[],svm,1.0,,0.0,6.288402123771226e-05,1563591034.1677117,1563591034.1677139,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_94_dropout=0.1,hidden_size=12,l1_reg=0.0,l2_reg=6.2884e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=4_2019-07-19_15-43-39augj9sj2",80049502000000000000004e2e,3,169.229.222.181,0,2,494,80049502000000000000004e2e,28278.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,89,0.0031890814310694786,80049502000000000000004e2e,87,14814.031740188599,14814.031740188599,14814.031740188599,1563591034.0,0.0,,perform_trial,1.0,7b0383ec,,True
94,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,0.00011127576112726439,[],2.0,467.0,107.0,0.0032742562752111964,136.0,1.7904761904761903,0.8571428571428571,0.9333333333333333,,2019-07-19_19-49-23,True,0.25,,,18b5b2265fd046f797a12f9e9791ab8a,"95_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=0.00011128,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=467,supervised_batch_size=107,supervised_learning_rate=0.0032743,target_rollouts_per_epoch=136",[],80049502000000000000004e2e,20,[],svm,1.0,,0.0,0.00011127576112726439,1563590963.4853992,1563590963.4854023,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_95_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=0.00011128,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_15-44-21_i5l3ei1",80049502000000000000004e2e,3,169.229.222.181,0,2,467,80049502000000000000004e2e,25082.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,107,0.0032742562752111964,80049502000000000000004e2e,136,14701.46187210083,14701.46187210083,14701.46187210083,1563590963.0,0.0,,perform_trial,1.0,a72fce12,,True
95,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,5.838503508850779e-05,[],2.0,470.0,90.0,0.0030331948596390573,73.0,1.9,1.0,0.9,,2019-07-19_19-50-55,True,0.25,,,959a4c0e1242486daffbab79703e3b38,"96_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=5.8385e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=470,supervised_batch_size=90,supervised_learning_rate=0.0030332,target_rollouts_per_epoch=73",[],80049502000000000000004e2e,20,[],svm,1.0,,0.0,5.838503508850779e-05,1563591055.9950664,1563591055.995081,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_96_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=5.8385e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_15-44-33vmwjrrta",80049502000000000000004e2e,3,169.229.222.181,0,2,470,80049502000000000000004e2e,25108.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,90,0.0030331948596390573,80049502000000000000004e2e,73,14782.389719724655,14782.389719724655,14782.389719724655,1563591055.0,0.0,,perform_trial,1.0,c02f69ea,,True
96,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,17.0,0.0,9.109657343123534e-05,[],2.0,685.0,94.0,0.003027881674450368,91.0,1.7857142857142856,0.9523809523809523,0.8333333333333334,,2019-07-19_23-32-38,True,0.25,,,84de5dd8932f48cd9f72b797f951fc67,"97_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=9.1097e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=685,supervised_batch_size=94,supervised_learning_rate=0.0030279,target_rollouts_per_epoch=91",[],80049502000000000000004e2e,17,[],svm,1.0,,0.0,9.109657343123534e-05,1563604358.246244,1563604358.2462523,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_97_dropout=0.25,hidden_size=17,l1_reg=0.0,l2_reg=9.1097e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_19-27-564fk9ivdb",80049502000000000000004e2e,3,169.229.222.181,0,2,685,80049502000000000000004e2e,28262.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,94,0.003027881674450368,80049502000000000000004e2e,91,14681.237888097763,14681.237888097763,14681.237888097763,1563604358.0,0.0,,perform_trial,1.0,c7135a8c,,True
97,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,19.0,0.0,6.167609150312509e-05,[],2.0,605.0,102.0,0.0030636802920786734,108.0,1.9666666666666668,1.0,0.9666666666666667,,2019-07-19_23-37-08,True,0.1,,,f0139421e9484c6293879052ac867065,"98_dropout=0.1,hidden_size=19,l1_reg=0.0,l2_reg=6.1676e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=605,supervised_batch_size=102,supervised_learning_rate=0.0030637,target_rollouts_per_epoch=108",[],80049502000000000000004e2e,19,[],svm,1.0,,0.0,6.167609150312509e-05,1563604628.230596,1563604628.2305982,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_98_dropout=0.1,hidden_size=19,l1_reg=0.0,l2_reg=6.1676e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=6_2019-07-19_19-32-32x_4e68r3",80049502000000000000004e2e,3,169.229.222.181,0,2,605,80049502000000000000004e2e,57680.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,102,0.0030636802920786734,80049502000000000000004e2e,108,14675.359705209732,14675.359705209732,14675.359705209732,1563604628.0,0.0,,perform_trial,1.0,fc1fee42,,True
98,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,19.0,0.0,8.476809522664638e-05,[],2.0,549.0,85.0,0.00310870132440808,138.0,1.9523809523809523,0.9523809523809523,1.0,,2019-07-19_23-36-47,True,0.25,,,2c946e9752b64c6390778cc99601f20c,"99_dropout=0.25,hidden_size=19,l1_reg=0.0,l2_reg=8.4768e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=549,supervised_batch_size=85,supervised_learning_rate=0.0031087,target_rollouts_per_epoch=138",[],80049502000000000000004e2e,19,[],svm,1.0,,0.0,8.476809522664638e-05,1563604607.8284051,1563604607.8284142,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_99_dropout=0.25,hidden_size=19,l1_reg=0.0,l2_reg=8.4768e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_19-32-549rsio4ia",80049502000000000000004e2e,3,169.229.222.181,0,2,549,80049502000000000000004e2e,61877.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,85,0.00310870132440808,80049502000000000000004e2e,138,14632.717410087585,14632.717410087585,14632.717410087585,1563604607.0,0.0,,perform_trial,1.0,a08d622a,,True
99,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,20.0,0.0,7.583287276838748e-05,[],2.0,332.0,102.0,0.003199483072377149,101.0,1.9047619047619047,0.9047619047619048,1.0,,2019-07-19_23-42-46,True,0.0,,,848d4d4ec901480696657a2ad3d5f542,"100_dropout=0,hidden_size=20,l1_reg=0.0,l2_reg=7.5833e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=332,supervised_batch_size=102,supervised_learning_rate=0.0031995,target_rollouts_per_epoch=101",[],80049502000000000000004e2e,20,[],svm,1.0,,0.0,7.583287276838748e-05,1563604966.5953152,1563604966.5953178,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_100_dropout=0,hidden_size=20,l1_reg=0.0,l2_reg=7.5833e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=33_2019-07-19_19-37-55fr5l3ekg",80049502000000000000004e2e,3,169.229.222.181,0,2,332,80049502000000000000004e2e,25096.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,102,0.003199483072377149,80049502000000000000004e2e,101,14690.940755844116,14690.940755844116,14690.940755844116,1563604966.0,0.0,,perform_trial,1.0,add17a98,,True
100,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,19.0,0.0,5.8864503777855e-05,[],2.0,470.0,93.0,0.0031918986299000526,84.0,1.8523809523809525,0.9523809523809523,0.9,,2019-07-19_23-45-15,True,0.25,,,c76687b2fdea49b98655f134de086fe8,"101_dropout=0.25,hidden_size=19,l1_reg=0.0,l2_reg=5.8865e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=470,supervised_batch_size=93,supervised_learning_rate=0.0031919,target_rollouts_per_epoch=84",[],80049502000000000000004e2e,19,[],svm,1.0,,0.0,5.8864503777855e-05,1563605115.2075067,1563605115.2075214,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_101_dropout=0.25,hidden_size=19,l1_reg=0.0,l2_reg=5.8865e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-19_19-41-317qd9avr9",80049502000000000000004e2e,3,169.229.222.181,0,2,470,80049502000000000000004e2e,28277.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,93,0.0031918986299000526,80049502000000000000004e2e,84,14623.174043416977,14623.174043416977,14623.174043416977,1563605115.0,0.0,,perform_trial,1.0,60ecb462,,True
101,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,20.0,0.0,0.00011713519207757235,[],2.0,453.0,94.0,0.003103052888117864,122.0,1.7714285714285714,0.9047619047619048,0.8666666666666667,,2019-07-19_23-49-26,True,0.25,,,6074e38a8cea42bab19693802ff4aa43,"102_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=0.00011714,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=453,supervised_batch_size=94,supervised_learning_rate=0.0031031,target_rollouts_per_epoch=122",[],80049502000000000000004e2e,20,[],svm,1.0,,0.0,0.00011713519207757235,1563605366.8746965,1563605366.8746994,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_102_dropout=0.25,hidden_size=20,l1_reg=0.0,l2_reg=0.00011714,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-19_19-44-469rbemz0j",80049502000000000000004e2e,3,169.229.222.181,0,2,453,80049502000000000000004e2e,28254.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,94,0.003103052888117864,80049502000000000000004e2e,122,14680.055457115173,14680.055457115173,14680.055457115173,1563605366.0,0.0,,perform_trial,1.0,e1ec395c,,True
102,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,7.740704543656503e-05,[],2.0,517.0,93.0,0.003507119406990322,146.0,1.9523809523809523,0.9523809523809523,1.0,,2019-07-19_23-50-15,True,0.25,,,f237e6f861f24152a3a7acfe65996d74,"103_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=7.7407e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=517,supervised_batch_size=93,supervised_learning_rate=0.0035071,target_rollouts_per_epoch=146",[],80049502000000000000004e2e,15,[],svm,1.0,,0.0,7.740704543656503e-05,1563605415.4914474,1563605415.4914498,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_103_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=7.7407e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-19_19-46-36svzj78u6",80049502000000000000004e2e,3,169.229.222.181,0,2,517,80049502000000000000004e2e,25092.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,93,0.003507119406990322,80049502000000000000004e2e,146,14618.518026590347,14618.518026590347,14618.518026590347,1563605415.0,0.0,,perform_trial,1.0,560313ba,,True
103,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,16.0,0.0,8.488493321486738e-05,[],2.0,597.0,93.0,0.0031973841480712013,139.0,1.8714285714285714,0.9047619047619048,0.9666666666666667,,2019-07-19_23-51-43,True,0.25,,,880710335fdb4362a1148f42680b0c8e,"104_dropout=0.25,hidden_size=16,l1_reg=0.0,l2_reg=8.4885e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=597,supervised_batch_size=93,supervised_learning_rate=0.0031974,target_rollouts_per_epoch=139",[],80049502000000000000004e2e,16,[],svm,1.0,,0.0,8.488493321486738e-05,1563605503.5534666,1563605503.55347,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_104_dropout=0.25,hidden_size=16,l1_reg=0.0,l2_reg=8.4885e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-19_19-47-14ie89a84e",80049502000000000000004e2e,3,169.229.222.181,0,2,597,80049502000000000000004e2e,25126.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,93,0.0031973841480712013,80049502000000000000004e2e,139,14667.683540344238,14667.683540344238,14667.683540344238,1563605503.0,0.0,,perform_trial,1.0,975a3050,,True
104,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,14.0,0.0,8.073049250970283e-05,[],2.0,424.0,88.0,0.0030391250243046453,125.0,1.7095238095238097,0.8095238095238095,0.9,,2019-07-19_23-56-08,True,0.25,,,781df9b9bec94de7895a309126fa4cdf,"105_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=8.073e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=424,supervised_batch_size=88,supervised_learning_rate=0.0030391,target_rollouts_per_epoch=125",[],80049502000000000000004e2e,14,[],svm,1.0,,0.0,8.073049250970283e-05,1563605768.881913,1563605768.881926,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_105_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=8.073e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_19-49-249sgikosr",80049502000000000000004e2e,3,169.229.222.181,0,2,424,80049502000000000000004e2e,25121.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,88,0.0030391250243046453,80049502000000000000004e2e,125,14804.400065660477,14804.400065660477,14804.400065660477,1563605768.0,0.0,,perform_trial,1.0,ae4f6c08,,True
105,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,14.0,0.0,8.46038785916991e-05,[],2.0,662.0,109.0,0.003303870606678575,108.0,1.2999999999999998,0.6666666666666666,0.6333333333333333,,2019-07-19_23-58-21,True,0.25,,,342c78fd2a4e42dfb3247e97c2e6441a,"106_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=8.4604e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=662,supervised_batch_size=109,supervised_learning_rate=0.0033039,target_rollouts_per_epoch=108",[],80049502000000000000004e2e,14,[],svm,1.0,,0.0,8.46038785916991e-05,1563605901.1231334,1563605901.1231394,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_106_dropout=0.25,hidden_size=14,l1_reg=0.0,l2_reg=8.4604e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-19_19-49-58c5_w9uxz",80049502000000000000004e2e,3,169.229.222.181,0,2,662,80049502000000000000004e2e,57650.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,109,0.003303870606678575,80049502000000000000004e2e,108,14902.538562297821,14902.538562297821,14902.538562297821,1563605901.0,0.0,,perform_trial,1.0,fb825972,,True
106,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.25,15.0,0.0,6.74038426448029e-05,[],2.0,675.0,94.0,0.003194790778284824,84.0,1.6761904761904762,0.8095238095238095,0.8666666666666667,,2019-07-19_23-56-47,True,0.25,,,dcb3b01d9f2747fb89bb65554be29840,"107_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=6.7404e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=675,supervised_batch_size=94,supervised_learning_rate=0.0031948,target_rollouts_per_epoch=84",[],80049502000000000000004e2e,15,[],svm,1.0,,0.0,6.74038426448029e-05,1563605807.7053638,1563605807.7053766,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_107_dropout=0.25,hidden_size=15,l1_reg=0.0,l2_reg=6.7404e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch_2019-07-19_19-50-34nig76r90",80049502000000000000004e2e,3,169.229.222.181,0,2,675,80049502000000000000004e2e,25071.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,94,0.003194790778284824,80049502000000000000004e2e,84,14772.572330474854,14772.572330474854,14772.572330474854,1563605807.0,0.0,,perform_trial,1.0,0fd9e3b8,,True
107,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.1,18.0,0.0,0.00010073814240413744,[],2.0,597.0,118.0,0.0030762754421097384,146.0,1.8714285714285714,0.9047619047619048,0.9666666666666667,,2019-07-19_23-55-17,True,0.1,,,f1be3c8be94a4578ba5a68ea908c0541,"108_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=0.00010074,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=597,supervised_batch_size=118,supervised_learning_rate=0.0030763,target_rollouts_per_epoch=146",[],80049502000000000000004e2e,18,[],svm,1.0,,0.0,0.00010073814240413744,1563605717.201407,1563605717.2014172,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_108_dropout=0.1,hidden_size=18,l1_reg=0.0,l2_reg=0.00010074,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=_2019-07-19_19-50-56j_9o6hrv",80049502000000000000004e2e,3,169.229.222.181,0,2,597,80049502000000000000004e2e,24111.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,118,0.0030762754421097384,80049502000000000000004e2e,146,14660.290138483047,14660.290138483047,14660.290138483047,1563605717.0,0.0,,perform_trial,1.0,25a43e32,,True
108,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,20.0,0.0,8.191911947483557e-05,[],2.0,501.0,92.0,0.0012784175648653743,85.0,1.1,0.6666666666666666,0.43333333333333335,,2019-07-20_03-39-38,True,0.0,,,ebcfb67b9c844df290db682e2ca4a6cd,"109_dropout=0,hidden_size=20,l1_reg=0.0,l2_reg=8.1919e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=501,supervised_batch_size=92,supervised_learning_rate=0.0012784,target_rollouts_per_epoch=85",[],80049502000000000000004e2e,20,[],svm,1.0,,0.0,8.191911947483557e-05,1563619178.2480955,1563619178.2481034,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_109_dropout=0,hidden_size=20,l1_reg=0.0,l2_reg=8.1919e-05,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=50_2019-07-19_23-32-399yjxlrhi",80049502000000000000004e2e,3,169.229.222.181,0,2,501,80049502000000000000004e2e,28256.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,92,0.0012784175648653743,80049502000000000000004e2e,85,14819.089701890945,14819.089701890945,14819.089701890945,1563619178.0,0.0,,perform_trial,1.0,329f5518,,True
109,False,80049553000000000000008c0e7261792e74756e652e747269616c948c0a436865636b706f696e749493942981947d94288c0773746f72616765948c046469736b948c0576616c7565944e8c0b6c6173745f726573756c74947d9475622e,True,"['_checkpoint', 'loggers', 'sync_function', 'results', 'best_result', 'param_config', 'extra_arg']",-inf,80049502000000000000004e2e,False,0,training_iteration,0.0,19.0,0.0,0.00010163069921650135,[],2.0,541.0,118.0,0.0011626350526462812,111.0,1.3714285714285714,0.9047619047619048,0.4666666666666667,,2019-07-20_03-43-15,True,0.0,,,aeab190257aa4da9a58075cdddc9e930,"110_dropout=0,hidden_size=19,l1_reg=0.0,l2_reg=0.00010163,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=541,supervised_batch_size=118,supervised_learning_rate=0.0011626,target_rollouts_per_epoch=111",[],80049502000000000000004e2e,19,[],svm,1.0,,0.0,0.00010163069921650135,1563619395.4276187,1563619395.4276278,[],experiment-results/tune/perform_trial,"experiment-results/tune/perform_trial/perform_trial_110_dropout=0,hidden_size=19,l1_reg=0.0,l2_reg=0.00010163,learning_rate_steps=(),num_layers=2,opt_batch_per_epoch=54_2019-07-19_23-36-48c6uam3zu",80049502000000000000004e2e,3,169.229.222.181,0,2,541,80049502000000000000004e2e,25075.0,0,0,0,0,,80049502000000000000004e2e,,TERMINATED,118,0.0011626350526462812,80049502000000000000004e2e,111,14786.660998106003,14786.660998106003,14786.660998106003,1563619395.0,0.0,,perform_trial,1.0,2b63f2e4,,True
